customer_id,customer_name,email,city,state,customer_segment
C017482,Amina Okafor,customer017482@quickmart.example,Lagos,Lagos,Mass Market
C017483,Sarah Adebayo,customer017483@quickmart.example,Lagos,Lagos,Mass Market
C017484,Hauwa Lawal,customer017484@quickmart.example,Ikeja,Lagos,Mass Market
C017485,Hauwa Adeyemi,customer017485@quickmart.example,Osogbo,Osun,Mass Market
C017486,John Musa,customer017486@quickmart.example,Abuja,FCT,Mass Market
C017487,Sarah Ogunleye,customer017487@quickmart.example,Port Harcourt,Rivers,Premium
C017488,Sarah Eze,customer017488@quickmart.example,Maiduguri,Borno,Mass Market
C017489,Emeka Usman,customer017489@quickmart.example,Benin City,Edo,Premium
C017490,Esther Mohammed,customer017490@quickmart.example,Kaduna,Kaduna,Premium
C017491,Sarah Akinyemi,customer017491@quickmart.example,Uyo,Akwa Ibom,Mass Market
C017492,Chinedu Yusuf,customer017492@quickmart.example,Uyo,Akwa Ibom,Mass Market
C017493,Yusuf Ogunleye,customer017493@quickmart.example,Lekki,Lagos,Mass Market
C017494,Yusuf Danladi,customer017494@quickmart.example,Osogbo,Osun,Mass Market
C017495,Peter Usman,customer017495@quickmart.example,Lekki,Lagos,Mass Market
C017496,Emeka Sani,customer017496@quickmart.example,Kano,Kano,Mass Market
C017497,Amina Akinyemi,customer017497@quickmart.example,Maiduguri,Borno,Mass Market
C017498,Peter Adebayo,customer017498@quickmart.example,Enugu,Enugu,Premium
C017499,Peter Abdullahi,customer017499@quickmart.example,Enugu,Enugu,Premium
C017500,Musa Yusuf,customer017500@quickmart.example,Akure,Ondo,Mass Market
C017501,Ngozi Yusuf,customer017501@quickmart.example,Jos,Plateau,Mass Market
C017502,Sarah Abdullahi,customer017502@quickmart.example,Onitsha,Anambra,Mass Market
C017503,Tunde Yusuf,customer017503@quickmart.example,Port Harcourt,Rivers,Mass Market
C017504,Chinedu Mohammed,customer017504@quickmart.example,Lekki,Lagos,Premium
C017505,Ada Lawal,customer017505@quickmart.example,Kano,Kano,Premium
C017506,Peter Usman,customer017506@quickmart.example,Calabar,Cross River,Mass Market
C017507,Grace Musa,customer017507@quickmart.example,Kano,Kano,Mass Market
C017508,Ada Ogunleye,customer017508@quickmart.example,Osogbo,Osun,Business
C017509,Ibrahim Adebayo,customer017509@quickmart.example,Maiduguri,Borno,Mass Market
C017510,Mary Lawal,customer017510@quickmart.example,Calabar,Cross River,Mass Market
C017511,Emeka Musa,customer017511@quickmart.example,Lagos,Lagos,Business
C017512,Grace Bello,customer017512@quickmart.example,Calabar,Cross River,Business
C017513,Grace Nwosu,customer017513@quickmart.example,Maiduguri,Borno,Mass Market
C017514,Samuel Okafor,customer017514@quickmart.example,Calabar,Cross River,Mass Market
C017515,Ngozi Ogunleye,customer017515@quickmart.example,Onitsha,Anambra,Premium
C017516,John Danladi,customer017516@quickmart.example,Onitsha,Anambra,Mass Market
C017517,Mary Danladi,customer017517@quickmart.example,Benin City,Edo,Mass Market
C017518,Blessing Musa,customer017518@quickmart.example,Abeokuta,Ogun,Mass Market
C017519,Grace Okoro,customer017519@quickmart.example,Benin City,Edo,Mass Market
C017520,John Ibrahim,customer017520@quickmart.example,Osogbo,Osun,Mass Market
C017521,Zainab Musa,customer017521@quickmart.example,Ikeja,Lagos,Mass Market
C017522,Esther Mohammed,customer017522@quickmart.example,Lekki,Lagos,Mass Market
C017523,Amina Sani,customer017523@quickmart.example,Akure,Ondo,Premium
C017524,David Eze,customer017524@quickmart.example,Ado-Ekiti,Ekiti,Premium
C017525,Ada Ogunleye,customer017525@quickmart.example,Port Harcourt,Rivers,Premium
C017526,Samuel Okafor,customer017526@quickmart.example,Kaduna,Kaduna,Mass Market
C017527,Mary Adebayo,customer017527@quickmart.example,Lekki,Lagos,Business
C017528,Hauwa Musa,customer017528@quickmart.example,Ilorin,Kwara,Business
C017529,Ada Okoro,customer017529@quickmart.example,Port Harcourt,Rivers,Mass Market
C017530,Blessing Sani,customer017530@quickmart.example,Ado-Ekiti,Ekiti,Business
C017531,Sarah Mohammed,customer017531@quickmart.example,Kaduna,Kaduna,Mass Market
C017532,Chinedu Ogunleye,customer017532@quickmart.example,Calabar,Cross River,Mass Market
C017533,David Akinyemi,customer017533@quickmart.example,Maiduguri,Borno,Mass Market
C017534,Peter Yusuf,customer017534@quickmart.example,Ibadan,Oyo,Mass Market
C017535,Zainab Nwosu,customer017535@quickmart.example,Calabar,Cross River,Premium
C017536,Kelechi Ibrahim,customer017536@quickmart.example,Onitsha,Anambra,Mass Market
C017537,David Ibrahim,customer017537@quickmart.example,Jos,Plateau,Premium
C017538,Esther Okoro,customer017538@quickmart.example,Abeokuta,Ogun,Premium
C017539,Michael Okoro,customer017539@quickmart.example,Ibadan,Oyo,Mass Market
C017540,Daniel Adebayo,customer017540@quickmart.example,Lekki,Lagos,Mass Market
C017541,Oluwaseun Ibrahim,customer017541@quickmart.example,Abuja,FCT,Mass Market
C017542,David Ibrahim,customer017542@quickmart.example,Port Harcourt,Rivers,Mass Market
C017543,Samuel Yusuf,customer017543@quickmart.example,Port Harcourt,Rivers,Mass Market
C017544,Kelechi Okoro,customer017544@quickmart.example,Maiduguri,Borno,Premium
C017545,Musa Akinyemi,customer017545@quickmart.example,Uyo,Akwa Ibom,Premium
C017546,Hauwa Usman,customer017546@quickmart.example,Maiduguri,Borno,Mass Market
C017547,Ngozi Ibrahim,customer017547@quickmart.example,Calabar,Cross River,Mass Market
C017548,Sarah Ibrahim,customer017548@quickmart.example,Enugu,Enugu,Mass Market
C017549,David Akinyemi,customer017549@quickmart.example,Ado-Ekiti,Ekiti,Premium
C017550,Hauwa Eze,customer017550@quickmart.example,Calabar,Cross River,Business
C017551,Daniel Abdullahi,customer017551@quickmart.example,Ado-Ekiti,Ekiti,Premium
C017552,John Usman,customer017552@quickmart.example,Abeokuta,Ogun,Mass Market
C017553,Ngozi Sani,customer017553@quickmart.example,Uyo,Akwa Ibom,Business
C017554,Tunde Okafor,customer017554@quickmart.example,Abeokuta,Ogun,Premium
C017555,Mary Akinyemi,customer017555@quickmart.example,Kano,Kano,Mass Market
C017556,Peter Adebayo,customer017556@quickmart.example,Uyo,Akwa Ibom,Premium
C017557,Fatima Ibrahim,customer017557@quickmart.example,Port Harcourt,Rivers,Mass Market
C017558,Emeka Mohammed,customer017558@quickmart.example,Calabar,Cross River,Mass Market
C017559,Amina Adebayo,customer017559@quickmart.example,Uyo,Akwa Ibom,Mass Market
C017560,Grace Usman,customer017560@quickmart.example,Uyo,Akwa Ibom,Premium
C017561,Fatima Nwosu,customer017561@quickmart.example,Lekki,Lagos,Mass Market
C017562,Esther Lawal,customer017562@quickmart.example,Lekki,Lagos,Premium
C017563,Chinedu Abdullahi,customer017563@quickmart.example,Abeokuta,Ogun,Mass Market
C017564,Mary Sani,customer017564@quickmart.example,Kaduna,Kaduna,Mass Market
C017565,Esther Adebayo,customer017565@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C017566,Oluwaseun Danladi,customer017566@quickmart.example,Lagos,Lagos,Mass Market
C017567,Mary Yusuf,customer017567@quickmart.example,Port Harcourt,Rivers,Mass Market
C017568,Samuel Bello,customer017568@quickmart.example,Calabar,Cross River,Mass Market
C017569,Tunde Mohammed,customer017569@quickmart.example,Kaduna,Kaduna,Mass Market
C017570,Sarah Yusuf,customer017570@quickmart.example,Kano,Kano,Premium
C017571,Mary Mohammed,customer017571@quickmart.example,Abeokuta,Ogun,Mass Market
C017572,Grace Bello,customer017572@quickmart.example,Jos,Plateau,Mass Market
C017573,Grace Bello,customer017573@quickmart.example,Onitsha,Anambra,Mass Market
C017574,Michael Garba,customer017574@quickmart.example,Enugu,Enugu,Business
C017575,David Mohammed,customer017575@quickmart.example,Akure,Ondo,Mass Market
C017576,Hauwa Mohammed,customer017576@quickmart.example,Lagos,Lagos,Mass Market
C017577,Chinedu Adebayo,customer017577@quickmart.example,Abuja,FCT,Mass Market
C017578,Ibrahim Adebayo,customer017578@quickmart.example,Kaduna,Kaduna,Mass Market
C017579,Emeka Ogunleye,customer017579@quickmart.example,Kaduna,Kaduna,Mass Market
C017580,Ada Mohammed,customer017580@quickmart.example,Uyo,Akwa Ibom,Premium
C017581,Ada Sani,customer017581@quickmart.example,Lekki,Lagos,Mass Market
C017582,Zainab Akinyemi,customer017582@quickmart.example,Abuja,FCT,Mass Market
C017583,Grace Musa,customer017583@quickmart.example,Ikeja,Lagos,Mass Market
C017584,Emeka Sani,customer017584@quickmart.example,Enugu,Enugu,Premium
C017585,John Abdullahi,customer017585@quickmart.example,Maiduguri,Borno,Mass Market
C017586,Ibrahim Adeyemi,customer017586@quickmart.example,Maiduguri,Borno,Mass Market
C017587,Musa Ogunleye,customer017587@quickmart.example,Lagos,Lagos,Mass Market
C017588,Sarah Okafor,customer017588@quickmart.example,Lekki,Lagos,Mass Market
C017589,Esther Eze,customer017589@quickmart.example,Enugu,Enugu,Mass Market
C017590,Musa Balogun,customer017590@quickmart.example,Abuja,FCT,Mass Market
C017591,Blessing Eze,customer017591@quickmart.example,Abeokuta,Ogun,Mass Market
C017592,Esther Nwosu,customer017592@quickmart.example,Ilorin,Kwara,Mass Market
C017593,Tunde Adebayo,customer017593@quickmart.example,Kano,Kano,Mass Market
C017594,Tunde Ogunleye,customer017594@quickmart.example,Enugu,Enugu,Mass Market
C017595,Esther Akinyemi,customer017595@quickmart.example,Lagos,Lagos,Mass Market
C017596,Michael Abdullahi,customer017596@quickmart.example,Maiduguri,Borno,Business
C017597,Ibrahim Mohammed,customer017597@quickmart.example,Ikeja,Lagos,Mass Market
C017598,Mary Garba,customer017598@quickmart.example,Lagos,Lagos,Premium
C017599,Fatima Eze,customer017599@quickmart.example,Jos,Plateau,Mass Market
C017600,Chinedu Ibrahim,customer017600@quickmart.example,Akure,Ondo,Mass Market
C017601,John Nwosu,customer017601@quickmart.example,Onitsha,Anambra,Business
C017602,John Okafor,customer017602@quickmart.example,Benin City,Edo,Mass Market
C017603,Oluwaseun Adebayo,customer017603@quickmart.example,Abuja,FCT,Mass Market
C017604,Fatima Ogunleye,customer017604@quickmart.example,Abeokuta,Ogun,Mass Market
C017605,Sarah Abdullahi,customer017605@quickmart.example,Ilorin,Kwara,Premium
C017606,Mary Mohammed,customer017606@quickmart.example,Port Harcourt,Rivers,Business
C017607,Kelechi Balogun,customer017607@quickmart.example,Onitsha,Anambra,Mass Market
C017608,Grace Danladi,customer017608@quickmart.example,Jos,Plateau,Mass Market
C017609,Blessing Balogun,customer017609@quickmart.example,Kano,Kano,Premium
C017610,Peter Lawal,customer017610@quickmart.example,Ibadan,Oyo,Mass Market
C017611,Grace Garba,customer017611@quickmart.example,Abuja,FCT,Mass Market
C017612,Musa Abdullahi,customer017612@quickmart.example,Abeokuta,Ogun,Mass Market
C017613,Peter Sani,customer017613@quickmart.example,Benin City,Edo,Mass Market
C017614,Amina Usman,customer017614@quickmart.example,Abuja,FCT,Mass Market
C017615,Amina Musa,customer017615@quickmart.example,Calabar,Cross River,Mass Market
C017616,Peter Adebayo,customer017616@quickmart.example,Enugu,Enugu,Mass Market
C017617,Samuel Abdullahi,customer017617@quickmart.example,Kano,Kano,Mass Market
C017618,Zainab Danladi,customer017618@quickmart.example,Ikeja,Lagos,Mass Market
C017619,Oluwaseun Eze,customer017619@quickmart.example,Lekki,Lagos,Premium
C017620,Zainab Ibrahim,customer017620@quickmart.example,Ikeja,Lagos,Premium
C017621,Kelechi Usman,customer017621@quickmart.example,Kano,Kano,Mass Market
C017622,Ada Okoro,customer017622@quickmart.example,Kano,Kano,Mass Market
C017623,Blessing Adeyemi,customer017623@quickmart.example,Lagos,Lagos,Premium
C017624,Kelechi Akinyemi,customer017624@quickmart.example,Uyo,Akwa Ibom,Mass Market
C017625,Ibrahim Garba,customer017625@quickmart.example,Port Harcourt,Rivers,Premium
C017626,Esther Akinyemi,customer017626@quickmart.example,Maiduguri,Borno,Business
C017627,Amina Okafor,customer017627@quickmart.example,Akure,Ondo,Mass Market
C017628,Kelechi Adeyemi,customer017628@quickmart.example,Lagos,Lagos,Mass Market
C017629,Esther Ibrahim,customer017629@quickmart.example,Ilorin,Kwara,Mass Market
C017630,Oluwaseun Usman,customer017630@quickmart.example,Maiduguri,Borno,Mass Market
C017631,Ibrahim Sani,customer017631@quickmart.example,Ado-Ekiti,Ekiti,Premium
C017632,Fatima Garba,customer017632@quickmart.example,Ilorin,Kwara,Mass Market
C017633,Musa Abdullahi,customer017633@quickmart.example,Lekki,Lagos,Business
C017634,Emeka Ibrahim,customer017634@quickmart.example,Osogbo,Osun,Mass Market
C017635,Musa Akinyemi,customer017635@quickmart.example,Ado-Ekiti,Ekiti,Business
C017636,Peter Sani,customer017636@quickmart.example,Port Harcourt,Rivers,Mass Market
C017637,Grace Yusuf,customer017637@quickmart.example,Osogbo,Osun,Mass Market
C017638,Peter Balogun,customer017638@quickmart.example,Benin City,Edo,Mass Market
C017639,Sarah Musa,customer017639@quickmart.example,Port Harcourt,Rivers,Premium
C017640,Zainab Okoro,customer017640@quickmart.example,Calabar,Cross River,Mass Market
C017641,Daniel Okoro,customer017641@quickmart.example,Uyo,Akwa Ibom,Premium
C017642,Blessing Yusuf,customer017642@quickmart.example,Enugu,Enugu,Mass Market
C017643,David Sani,customer017643@quickmart.example,Calabar,Cross River,Mass Market
C017644,Chinedu Ogunleye,customer017644@quickmart.example,Akure,Ondo,Mass Market
C017645,Sarah Adebayo,customer017645@quickmart.example,Onitsha,Anambra,Mass Market
C017646,Hauwa Balogun,customer017646@quickmart.example,Akure,Ondo,Premium
C017647,Sarah Ibrahim,customer017647@quickmart.example,Jos,Plateau,Mass Market
C017648,Sarah Musa,customer017648@quickmart.example,Port Harcourt,Rivers,Business
C017649,Kelechi Okafor,customer017649@quickmart.example,Onitsha,Anambra,Mass Market
C017650,Emeka Ogunleye,customer017650@quickmart.example,Enugu,Enugu,Mass Market
C017651,Esther Usman,customer017651@quickmart.example,Ibadan,Oyo,Business
C017652,Emeka Yusuf,customer017652@quickmart.example,Benin City,Edo,Premium
C017653,Daniel Usman,customer017653@quickmart.example,Lekki,Lagos,Mass Market
C017654,Sarah Balogun,customer017654@quickmart.example,Ilorin,Kwara,Mass Market
C017655,Musa Akinyemi,customer017655@quickmart.example,Calabar,Cross River,Business
C017656,Oluwaseun Yusuf,customer017656@quickmart.example,Ilorin,Kwara,Mass Market
C017657,Ngozi Usman,customer017657@quickmart.example,Akure,Ondo,Mass Market
C017658,John Mohammed,customer017658@quickmart.example,Ilorin,Kwara,Mass Market
C017659,Sarah Okafor,customer017659@quickmart.example,Kaduna,Kaduna,Mass Market
C017660,Oluwaseun Eze,customer017660@quickmart.example,Ikeja,Lagos,Mass Market
C017661,Amina Usman,customer017661@quickmart.example,Lagos,Lagos,Mass Market
C017662,Daniel Garba,customer017662@quickmart.example,Maiduguri,Borno,Mass Market
C017663,Hauwa Adeyemi,customer017663@quickmart.example,Calabar,Cross River,Mass Market
C017664,Musa Okafor,customer017664@quickmart.example,Kano,Kano,Mass Market
C017665,Musa Nwosu,customer017665@quickmart.example,Maiduguri,Borno,Mass Market
C017666,David Danladi,customer017666@quickmart.example,Abeokuta,Ogun,Premium
C017667,Esther Garba,customer017667@quickmart.example,Calabar,Cross River,Mass Market
C017668,Esther Okoro,customer017668@quickmart.example,Abeokuta,Ogun,Mass Market
C017669,Emeka Okafor,customer017669@quickmart.example,Uyo,Akwa Ibom,Premium
C017670,Blessing Akinyemi,customer017670@quickmart.example,Ikeja,Lagos,Mass Market
C017671,Ibrahim Bello,customer017671@quickmart.example,Ilorin,Kwara,Mass Market
C017672,David Akinyemi,customer017672@quickmart.example,Benin City,Edo,Premium
C017673,Esther Danladi,customer017673@quickmart.example,Enugu,Enugu,Mass Market
C017674,Hauwa Mohammed,customer017674@quickmart.example,Lagos,Lagos,Mass Market
C017675,Fatima Mohammed,customer017675@quickmart.example,Kaduna,Kaduna,Premium
C017676,Sarah Sani,customer017676@quickmart.example,Ibadan,Oyo,Mass Market
C017677,Oluwaseun Lawal,customer017677@quickmart.example,Onitsha,Anambra,Mass Market
C017678,John Usman,customer017678@quickmart.example,Lagos,Lagos,Premium
C017679,Esther Adebayo,customer017679@quickmart.example,Osogbo,Osun,Mass Market
C017680,Yusuf Adebayo,customer017680@quickmart.example,Ibadan,Oyo,Mass Market
C017681,Amina Danladi,customer017681@quickmart.example,Port Harcourt,Rivers,Mass Market
C017682,John Usman,customer017682@quickmart.example,Maiduguri,Borno,Business
C017683,Blessing Mohammed,customer017683@quickmart.example,Jos,Plateau,Mass Market
C017684,Mary Abdullahi,customer017684@quickmart.example,Port Harcourt,Rivers,Business
C017685,Ibrahim Danladi,customer017685@quickmart.example,Maiduguri,Borno,Mass Market
C017686,Mary Akinyemi,customer017686@quickmart.example,Ikeja,Lagos,Premium
C017687,Zainab Ibrahim,customer017687@quickmart.example,Enugu,Enugu,Premium
C017688,Esther Mohammed,customer017688@quickmart.example,Enugu,Enugu,Mass Market
C017689,Ibrahim Ogunleye,customer017689@quickmart.example,Uyo,Akwa Ibom,Mass Market
C017690,Peter Usman,customer017690@quickmart.example,Onitsha,Anambra,Mass Market
C017691,Amina Nwosu,customer017691@quickmart.example,Benin City,Edo,Mass Market
C017692,Esther Sani,customer017692@quickmart.example,Port Harcourt,Rivers,Mass Market
C017693,Yusuf Danladi,customer017693@quickmart.example,Abuja,FCT,Premium
C017694,Ada Balogun,customer017694@quickmart.example,Kano,Kano,Mass Market
C017695,Grace Sani,customer017695@quickmart.example,Osogbo,Osun,Mass Market
C017696,Esther Okoro,customer017696@quickmart.example,Ilorin,Kwara,Premium
C017697,Peter Ogunleye,customer017697@quickmart.example,Ilorin,Kwara,Mass Market
C017698,Peter Ogunleye,customer017698@quickmart.example,Lekki,Lagos,Mass Market
C017699,John Eze,customer017699@quickmart.example,Kaduna,Kaduna,Mass Market
C017700,Kelechi Abdullahi,customer017700@quickmart.example,Abeokuta,Ogun,Mass Market
C017701,Samuel Adebayo,customer017701@quickmart.example,Osogbo,Osun,Mass Market
C017702,Blessing Okafor,customer017702@quickmart.example,Maiduguri,Borno,Mass Market
C017703,John Garba,customer017703@quickmart.example,Kano,Kano,Mass Market
C017704,Mary Lawal,customer017704@quickmart.example,Jos,Plateau,Mass Market
C017705,Samuel Okoro,customer017705@quickmart.example,Ilorin,Kwara,Mass Market
C017706,Mary Balogun,customer017706@quickmart.example,Lekki,Lagos,Business
C017707,Sarah Okafor,customer017707@quickmart.example,Enugu,Enugu,Premium
C017708,Esther Balogun,customer017708@quickmart.example,Abeokuta,Ogun,Business
C017709,Blessing Musa,customer017709@quickmart.example,Port Harcourt,Rivers,Mass Market
C017710,Musa Adeyemi,customer017710@quickmart.example,Uyo,Akwa Ibom,Mass Market
C017711,Michael Nwosu,customer017711@quickmart.example,Uyo,Akwa Ibom,Mass Market
